question_ID,worker_ID,answer
0,13,Al Pacino
0,16,Al Pacino
0,11,Al Pacino
0,8,Al Pacino
0,12,Al Pacino
1,13,Alan Rickman
1,8,Alan Rickman
1,16,Chuck Norris
1,20,Balthazar Getty
1,21,Alan Rickman
2,21,Jessica Alba
2,14,Jessica Alba
2,12,Jessica Alba
2,3,Jessica Alba
2,8,Jessica Alba
3,20,Nicolas Cage
3,8,Michael McDonald
3,13,Nicolas Cage
4,20,Robbie Amell
4,8,Alan Cumming
4,21,Alan Cumming
4,12,Alan Cumming
5,16,Gwen Stefani
5,20,Gwen Stefani
5,12,Gwen Stefani
5,21,Gwen Stefani
5,13,Jessica Simpson
6,8,Jason Biggs
6,3,Adam Sandler
6,16,Jason Biggs
6,20,Adam Sandler
6,14,Jason Biggs
7,16,Sandra Bullock
7,12,Sandra Bullock
7,15,Sandra Bullock
7,8,Sandra Bullock
7,13,Sandra Bullock
8,15,Tim Allen
8,8,Tim Allen
8,20,Chris Martin
8,21,Tim Allen
8,13,Chuck Norris
9,14,Javier Bardem
9,21,Javier Bardem
9,8,Javier Bardem
9,13,Javier Bardem
9,20,Robert Downey Jr
10,20,Ginnifer Goodwin
10,21,Jennifer Morrison
10,12,Katie Holmes
10,13,Kirsten Dunst
11,13,Anne Hathaway
11,20,Anne Hathaway
11,16,Krysten Ritter
11,8,Krysten Ritter
11,12,Anne Hathaway
12,8,Bob Saget
12,12,Bob Saget
12,14,Bob Saget
12,21,Bob Saget
12,15,Bob Saget
13,8,Isla Fisher
13,20,Gwyneth Paltrow
13,16,Amy Adams
13,14,Isla Fisher
13,15,Isla Fisher
14,20,Kenny G
14,8,Kenny G
14,13,Weird Al. Hair
15,12,Kofi Anan
15,13,Morgan Freeman
15,8,Kofi Anan
15,3,Nelson Mandela
15,16,Samuel L Jackson
16,20,Zach Braff
16,8,Alan Cumming
16,12,Alan Cumming
17,20,Sofia Vergara's
17,16,Zoë Saldana
17,21,Thandie Newton
17,15,Thandie Newton
18,21,Robert Redford
18,20,Brad Pitt
18,16,Robert Redford
18,15,Robert Redford
18,8,Robert Redford
19,20,Kim Kardashian
19,12,Kim Kardashian
19,16,Nicole Scherzinger
19,3,Kim Kardashian
19,8,Roselyn Sanchez
20,20,Kirstie Alley
20,21,Lauren Conrad
20,12,Carmen Electra
21,8,Hugh Jackman
21,21,Hugh Jackman
21,11,Hugh Jackman
21,13,Hugh Jackman
21,20,Patrick Dempsey
22,15,Richard Lewis
22,20,Bob Odenkirk
22,16,Richard Lewis
22,21,Richard Lewis
22,14,Richard Lewis
23,13,Keira Knightley
23,16,Keira Knightley
23,12,Natalie Portman
23,8,Keira Knightley
23,20,Daisy Ridley
24,0,Paul McCartney
24,19,David Naughton
24,7,David Naughton
24,10,Al Pacino
24,17,Al Pacino
25,5,Tom Green
25,19,Tom Green
25,6,Tom Green
25,0,Tom Green
25,17,Tom Green
26,19,Arielle Kebbel
26,0,Arielle Kebbel
26,17,Jessica Alba
26,7,Arielle Kebbel
26,18,Jessica Alba
27,6,Nicolas Cage
27,5,Nicolas Cage
27,9,Nicolas Cage
27,17,Nicolas Cage
27,4,Nicolas Cage
28,17,Robbie Amell
28,5,Alan Cumming
28,19,Paul Reubens
28,7,Alan Cumming
28,6,Paul Reubens
29,5,Brittany Murphy
29,19,Brittany Murphy
29,2,Gwen Stefani
29,0,Brittany Murphy
29,6,Brittany Murphy
30,17,Adam Sandler
30,6,Adam Sandler
30,10,Adam Sandler
30,19,Adam Sandler
30,18,Adam Sandler
31,5,Rosalyn Sanchez
31,9,Sandra Bullock
31,19,Rosalyn Sanchez
31,17,Rosalyn Sanchez
31,4,Sandra Bullock
32,2,Chuck Norris
32,5,Chuck Norris
32,9,Chuck Norris
32,18,Chuck Norris
32,1,Chuck Norris
33,10,Javier Bardem
33,6,Javier Bardem
33,18,Jeffrey Dean Morgan
33,0,Jeffrey Dean Morgan
33,17,Javier Bardem
34,5,Kirsten Dunst
34,17,Ginnifer Goodwin
34,0,Ginnifer Goodwin
34,4,Ginnifer Goodwin
34,18,Katie Holmes
35,9,Anne Hathaway
35,6,Anne Hathaway
35,2,Anne Hathaway
35,5,Krysten Ritter
35,4,Anne Hathaway
36,19,Stephen Colbert
36,7,Stephen Colbert
36,4,Stephen Colbert
36,5,Stephen Colbert
36,0,Stephen Colbert
37,17,Amy Adams
37,19,Amy Adams
37,4,Amy Adams
37,0,Isabelle Carre
37,9,Amy Adams
38,19,Kenny G
38,0,Weird Al. Hair
38,7,Weird Al. Hair
38,6,Weird Al. Hair
38,5,Henry Cavill
39,9,Morgan Freeman
39,1,Morgan Freeman
39,2,Morgan Freeman
39,19,Morgan Freeman
39,18,Morgan Freeman
40,6,Pee Wee Herman
40,4,Pee Wee Herman
40,17,Pee Wee Herman
40,9,Alan Cumming
40,19,Pee Wee Herman
41,5,Zoë Saldana
41,19,Zoë Saldana
41,4,Zoë Saldana
41,0,Zoë Saldana
41,17,Zoë Saldana
42,4,Brad Pitt
42,1,Brad Pitt
42,5,Brad Pitt
42,9,Brad Pitt
42,0,Brad Pitt
43,17,Kim Kardashian
43,6,Nicole Scherzinger
43,1,Kim Kardashian
43,4,Nicole Scherzinger
43,9,Kim Kardashian
44,18,Carmen Electra
44,6,Carmen Electra
44,5,Lauren Conrad
44,7,Amy Adams
44,19,Carmen Electra
45,1,Clint Eastwood
45,7,Clint Eastwood
45,18,Clint Eastwood
45,5,Clint Eastwood
45,10,Clint Eastwood
46,7,Jon Stewart
46,5,Jon Stewart
46,6,Jon Stewart
46,2,Richard Lewis
46,4,Jon Stewart
47,17,Natalie Portman
47,18,Natalie Portman
47,4,Natalie Portman
47,19,Natalie Portman
47,2,Natalie Portman
