question_ID,worker_ID,answer
0,20,Al Pacino
0,11,Al Pacino
0,13,Al Pacino
0,4,Al Pacino
0,3,Al Pacino
1,13,Alan Rickman
1,20,Alan Rickman
1,4,Alan Rickman
1,3,Alan Rickman
1,17,Balthazar Getty
2,3,Jessica Alba
2,13,Jessica Alba
2,11,Jessica Alba
2,8,Jessica Alba
2,17,Jessica Alba
3,17,Nicolas Cage
3,13,Michael McDonald
3,4,Nicolas Cage
4,17,Robbie Amell
4,13,Alan Cumming
4,20,Alan Cumming
4,3,Alan Cumming
5,3,Gwen Stefani
5,20,Gwen Stefani
5,4,Jessica Simpson
5,17,Gwen Stefani
5,11,Gwen Stefani
6,5,Jason Biggs
6,11,Jason Biggs
6,17,Adam Sandler
6,8,Adam Sandler
6,6,Jason Biggs
7,17,Sandra Bullock
7,6,Sandra Bullock
7,8,Sandra Bullock
7,11,Sandra Bullock
7,13,Sandra Bullock
7,9,Sandra Bullock
7,2,Sandra Bullock
8,20,Tim Allen
8,6,Tim Allen
8,17,Chris Martin
8,4,Chuck Norris
8,13,Tim Allen
9,13,Javier Bardem
9,3,Javier Bardem
9,20,Javier Bardem
9,17,Robert Downey Jr
9,4,Javier Bardem
10,17,Ginnifer Goodwin
10,20,Jennifer Morrison
10,3,Katie Holmes
10,4,Kirsten Dunst
11,4,Anne Hathaway
11,17,Anne Hathaway
11,3,Anne Hathaway
11,20,Krysten Ritter
11,13,Krysten Ritter
12,20,Bob Saget
12,5,Bob Saget
12,13,Bob Saget
12,3,Bob Saget
12,6,Bob Saget
13,5,Isla Fisher
13,11,Amy Adams
13,3,Isla Fisher
13,6,Isla Fisher
13,13,Isla Fisher
13,19,Isla Fisher
14,17,Kenny G
14,13,Kenny G
14,4,Weird Al. Hair
14,16,Kenny G
15,4,Morgan Freeman
15,6,Kofi Anan
15,11,Samuel L Jackson
15,17,Morgan Freeman
15,8,Nelson Mandela
16,17,Zach Braff
16,13,Alan Cumming
16,3,Alan Cumming
16,0,Alan Cumming
17,17,Sofia Vergara's
17,20,Thandie Newton
17,6,Thandie Newton
18,20,Robert Redford
18,6,Robert Redford
18,4,Brad Pitt
18,13,Robert Redford
19,11,Nicole Scherzinger
19,17,Kim Kardashian
19,20,Roselyn Sanchez
19,8,Kim Kardashian
19,13,Roselyn Sanchez
19,1,Kim Kardashian
19,19,Roselyn Sanchez
20,17,Kirstie Alley
20,20,Lauren Conrad
20,3,Carmen Electra
21,13,Hugh Jackman
21,3,Hugh Jackman
21,4,Hugh Jackman
21,8,Hugh Jackman
21,6,Hugh Jackman
22,6,Richard Lewis
22,5,Richard Lewis
22,11,Richard Lewis
22,20,Richard Lewis
22,17,Bob Odenkirk
22,7,Richard Lewis
23,3,Natalie Portman
23,4,Keira Knightley
23,11,Keira Knightley
23,17,Daisy Ridley
23,13,Keira Knightley
24,2,Al Pacino
24,15,Paul McCartney
24,16,David Naughton
24,10,Al Pacino
24,19,David Naughton
25,15,Tom Green
25,19,Tom Green
25,18,Tom Green
25,10,Tom Green
25,14,Tom Green
26,10,Alicia Keys
26,9,Arielle Kebbel
