question_ID,worker_ID,answer
0,23,Skate Kitchen
0,95,Skate Kitchen
0,72,Skate Kitchen
0,73,Skate Kitchen
0,104,Skate Kitchen
0,96,Skate Kitchen
1,38,Beautiful Boy
1,5,Beautiful Boy
1,8,Beautiful Boy
1,25,Beautiful Boy
1,2,Beautiful Boy
2,17,Puppet Master: The Littlest Reich
2,72,Puppet Master: The Littlest Reich
2,78,Puppet Master: The Littlest Reich
2,60,Puppet Master: The Littlest Reich
2,104,Puppet Master: The Littlest Reich
3,60,Smallfoot
3,5,Smallfoot
3,104,Smallfoot
3,82,Smallfoot
3,23,Smallfoot
4,20,Upgrade
4,26,Upgrade
4,104,Upgrade
4,85,Upgrade
4,38,Upgrade
5,89,Sink or Swim
5,44,Sink or Swim
5,72,Sink or Swim
5,104,Sink or Swim
5,86,Inside Out
6,87,"Love, Simon"
6,44,"Love, Simon"
6,3,"Love, Simon"
6,104,"Love, Simon"
6,16,"Love, Simon"
7,26,Crowhurst
7,44,Crowhurst
7,39,Crowhurst
7,89,Crowhurst
7,67,Crowhurst
8,5,Rough Night
8,80,Rough Night
8,16,Rough Night
8,23,Rough Night
9,54,Darkest Hour
9,102,Darkest Hour
9,16,Darkest Hour
9,38,Darkest Hour
9,62,Darkest Hour
10,43,Churchill
10,96,Churchill
10,82,Churchill
10,2,Churchill
10,80,Churchill
11,23,Anthropoid
11,62,Anthropoid
11,82,Anthropoid
11,80,Anthropoid
11,72,Anthropoid
12,32,The Jungle Book
12,72,Mowgli: Legend of the Jungle
12,80,Mowgli: Legend of the Jungle
12,40,Mowgli: Legend of the Jungle
13,70,Batman v Superman: Dawn of Justice
13,50,Batman v Superman: Dawn of Justice
13,40,Batman v Superman: Dawn of Justice
13,23,Batman v Superman: Dawn of Justice
13,96,Batman v Superman: Dawn of Justice
14,32,Zootopia
14,8,Zootopia
14,40,Zootopia
14,39,Zootopia
14,70,Zootopia
15,43,Captain Fantastic
15,2,Captain Fantastic
15,93,Captain Fantastic
15,70,Captain Fantastic
15,67,Captain Fantastic
16,5,Christine
16,44,Christine
16,53,Christine
16,2,Christine
16,89,Christine
16,11,Christine
16,38,Christine
17,53,Other People
17,2,Other People
17,78,Other People
17,67,Other People
17,16,Other People
18,16,Coming Through the Rye
18,78,Coming Through the Rye
18,80,Coming Through the Rye
18,39,Coming Through the Rye
18,38,Coming Through the Rye
18,26,Coming Through the Rye
19,67,Freaks of Nature
19,54,Freaks of Nature
19,72,Freaks of Nature
19,86,Freaks of Nature
19,44,Freaks of Nature
20,60,Spectre
20,76,Spectre
20,4,Spectre
20,32,Spectre
20,80,Spectre
21,7,The Martian
21,57,The Martian
21,98,The Martian
21,62,The Martian
21,17,The Martian
21,26,The Martian
22,80,Marguerite
22,14,Marguerite
22,60,Marguerite
22,76,Marguerite
22,17,Marguerite
23,17,The Beauty Inside
23,62,The Beauty Inside
23,14,The Beauty Inside
23,32,The Beauty Inside
23,4,The Beauty Inside
24,57,Moonwalkers
24,92,Moonwalkers
24,85,Moonwalkers
24,17,Moonwalkers
24,98,Moonwalkers
25,85,Labyrinth of Lies
25,93,Labyrinth of Lies
25,103,Labyrinth of Lies
25,34,Labyrinth of Lies
25,53,Labyrinth of Lies
25,55,Labyrinth of Lies
26,95,Unfriended
26,21,Unfriended
26,53,Unfriended
26,34,Friend Request
26,103,Unfriended
27,98,This Is Where I Leave You
27,95,This Is Where I Leave You
27,92,This Is Where I Leave You
27,86,Oldboy
27,70,This Is Where I Leave You
28,60,Life After Beth
28,27,Life After Beth
28,7,Life After Beth
28,102,Life After Beth
28,14,Life After Beth
29,85,The Equalizer
29,86,Chinatown
29,103,The Equalizer
29,98,The Equalizer
29,19,The Equalizer
30,53,Hercules
30,40,Hercules
30,19,Hercules
30,102,Hercules
30,27,Hercules
31,40,The Machine
31,27,The Machine
31,98,The Machine
31,66,The Machine
31,32,The Machine
32,66,The Double
32,76,The Double
32,57,The Double
32,47,The Double
32,56,The Double
33,14,This Is the End
33,47,The World's End
33,62,This Is the End
33,32,This Is the End
33,70,This Is the End
34,57,Oblivion
34,102,Oblivion
34,32,Oblivion
34,62,Oblivion
35,14,Olympus Has Fallen
35,47,Olympus Has Fallen
35,88,Olympus Has Fallen
35,74,Olympus Has Fallen
35,85,Olympus Has Fallen
36,74,The Other Son
36,53,The Other Son
36,27,The Other Son
36,86,The Other Son
36,66,The Other Son
37,27,Upside Down
37,100,Upside Down
37,53,Upside Down
37,76,Upside Down
37,61,Upside Down
38,6,"Tomorrow, when the War Began"
38,61,"Tomorrow, when the War Began"
38,66,"Tomorrow, when the War Began"
38,102,"Tomorrow, when the War Began"
38,14,"Tomorrow, when the War Began"
39,61,Battleship
39,74,Battleship
39,53,Battleship
39,76,Battleship
39,62,Battleship
40,88,Zero Dark Thirty
40,74,Zero Dark Thirty
