question_ID,worker_ID,answer
0,131,Artichokes
0,106,Fig
0,122,Artichokes
0,1,Artichokes
0,27,Artichokes
1,1,Dates
1,84,Dates
1,39,Dates
1,86,Dates
2,65,Momos
2,30,Momos
2,86,Momos
2,106,Momos
3,37,Muffin
3,128,Twinkies
3,131,Muffin
3,122,Muffin
4,84,Peaches
4,113,Peaches
4,27,Nectarines
4,39,Peaches
4,122,Peaches
5,94,Pancake
5,41,Crêpe
5,101,Pancake
5,37,Pancake
5,27,Crêpe
6,65,Soybeans
6,2,Pea
6,19,Peanut
6,7,Chickpeas
6,14,Soybeans
7,2,Spaghetti
7,14,Spaghetti
7,96,Spaghetti
7,62,Spaghetti
7,37,Spaghetti
8,94,Sweet Potatoes
8,41,Sweet Potatoes
8,49,Sweet Potatoes
8,62,Fig
8,80,Sweet Potatoes
8,4,Yams
8,62,Sweet Potatoes
9,121,Cucumber
9,65,Cucumber
9,98,Cucumber
9,7,Cucumber
9,42,Cucumber
10,53,Cardoons
10,29,Cardoons
10,13,Artichokes
10,40,Cardoons
10,105,Artichokes
11,62,Fennel
11,56,Prunes
11,48,Prunes
11,130,Prunes
11,1,Prunes
11,128,Prunes
12,103,Ravioli
12,55,Ravioli
12,1,Ravioli
12,75,Ravioli
12,130,Ravioli
12,84,Ravioli
13,117,Cupcake
13,8,Cupcake
13,105,Cupcake
13,53,Cupcake
13,116,Cupcake
13,48,Cupcake
14,11,Peaches
14,38,Peaches
14,81,Peaches
14,8,Peaches
14,132,Peaches
15,24,Crêpe
15,116,Pancake
15,13,Crêpe
15,4,Crêpe
15,65,Crêpe
16,29,Chickpeas
16,75,Chickpeas
16,18,Chickpeas
16,22,Chickpeas
16,9,Chickpeas
17,13,Spaghetti
17,135,Spaghetti
17,2,Spaghetti
17,100,Spaghetti
17,118,Spaghetti
18,112,Yams
18,13,Sweet Potatoes
18,118,Yams
19,44,Cucumber
19,125,Cucumber
19,32,Cucumber
19,116,Cucumber
19,85,Cucumber
20,91,Artichokes
20,34,Artichokes
20,70,Artichokes
20,57,Artichokes
20,69,Artichokes
20,134,Artichokes
21,77,Dates
21,5,Dates
21,119,Dates
21,73,Dates
22,93,Momos
22,137,Momos
22,67,Ravioli
22,91,Momos
23,134,Muffin
23,6,Muffin
23,93,Twinkies
23,120,Cupcake
24,45,Apricot
24,51,Peaches
24,78,Apple
24,61,Peaches
24,127,Peaches
25,60,Pancake
25,57,Pancake
25,91,Pancake
25,10,Pancake
25,92,Pancake
26,3,Soybeans
26,136,Soybeans
26,0,Chickpeas
26,46,Soybeans
26,43,Soybeans
27,36,Goulash
27,17,Spaghetti
27,5,Spaghetti
27,83,Spaghetti
28,33,Sweet Potatoes
28,79,Sweet Potatoes
28,78,Sweet Potatoes
28,108,Sweet Potatoes
28,74,Sweet Potatoes
29,43,Zucchini
29,68,Zucchini
29,137,Zucchini
29,0,Zucchini
29,67,Zucchini
29,68,Zucchini
30,12,Baklava
30,23,Baklava
