question_ID,worker_ID,answer
0,35,Belgium
0,46,Belgium
0,98,Belgium
0,172,Belgium
0,155,Belgium
1,3,Costa rica
1,46,Costa rica
1,109,Costa rica
1,155,Costa rica
1,90,Costa rica
2,17,Denmark
2,172,Denmark
2,160,Denmark
2,150,Denmark
2,90,Denmark
3,160,Haiti
3,2,Haiti
3,150,Haiti
3,90,Haiti
3,172,Haiti
4,34,Hungary
4,31,Hungary
4,41,Hungary
4,46,Hungary
4,57,Hungary
5,25,Monaco
5,160,Indonesia
5,48,Monaco
5,78,Monaco
5,178,Monaco
5,118,Monaco
6,152,Ireland
6,160,Ivory coast
6,18,Ireland
6,15,Ireland
6,41,Ireland
6,12,Ireland
7,17,Moldova
7,111,Moldova
7,31,Moldova
7,53,Moldova
8,160,New zealand
8,111,New zealand
8,36,New zealand
8,182,New zealand
8,120,Australia
8,67,New zealand
9,11,Norway
9,111,Norway
9,61,Norway
9,91,Norway
9,120,Norway
10,124,Paraguay
10,96,Paraguay
10,111,Paraguay
10,35,Paraguay
10,159,Paraguay
11,172,Senegal
11,182,Senegal
11,160,Senegal
11,96,Senegal
11,129,Senegal
12,124,Slovenia
12,173,Slovenia
12,113,Slovenia
12,146,Slovenia
12,36,Slovenia
13,52,Azerbaijan
13,70,Azerbaijan
13,56,Azerbaijan
13,36,Azerbaijan
13,48,Azerbaijan
14,173,Malta
14,27,Malta
14,124,Malta
14,98,Malta
14,66,Malta
15,61,Latvia
15,56,Latvia
15,113,Latvia
15,124,Latvia
15,52,Latvia
16,3,Mexico
16,78,Mexico
16,55,Mexico
16,133,Mexico
16,172,Mexico
17,16,Brazil
17,180,Brazil
17,8,Brazil
17,42,Brazil
17,11,Brazil
18,125,Kazakhstan
18,116,Kazakhstan
18,16,Kazakhstan
18,180,Kazakhstan
18,108,Kazakhstan
19,180,Usa
19,149,Usa
19,11,Usa
19,107,Usa
19,96,Usa
20,127,Greenland
20,33,Greenland
20,0,Greenland
20,46,Greenland
20,62,Greenland
21,121,Israel
21,19,Israel
21,91,Israel
21,103,Israel
21,127,Israel
22,19,Aruba
22,46,Aruba
22,170,Aruba
22,33,Aruba
22,3,Aruba
23,90,Guatemala
23,86,Guatemala
23,16,Guatemala
23,167,Guatemala
23,20,Guatemala
24,22,Egypt
24,44,Egypt
24,144,Egypt
24,11,Egypt
24,78,Egypt
25,22,Bolivia
25,34,Bolivia
25,24,Bolivia
25,63,Bolivia
25,0,Bolivia
26,176,Nigeria
26,34,Nigeria
26,0,Nigeria
26,14,Nigeria
26,24,Nigeria
27,169,Colombia
27,31,Colombia
27,176,Colombia
27,110,Colombia
27,63,Colombia
28,124,Korea
28,2,Korea
28,157,Korea
28,94,Korea
28,170,Korea
29,23,Armenia
29,150,Armenia
29,64,Armenia
29,2,Armenia
29,156,Armenia
30,50,Germany
30,9,Germany
30,124,Germany
30,9,Germany
30,99,Germany
31,9,Thailand
31,99,Thailand
31,171,Thailand
31,9,Thailand
31,137,Thailand
32,10,Switzerland
32,50,Switzerland
32,88,Switzerland
32,3,Switzerland
32,77,Switzerland
33,165,Liechtenstein
33,50,Liechtenstein
33,10,Liechtenstein
33,23,Liechtenstein
33,124,Liechtenstein
34,3,Italy
34,118,Italy
34,143,Italy
34,134,Italy
34,9,Italy
35,132,Indonesia
35,76,Indonesia
35,134,Indonesia
35,57,Indonesia
36,143,Ireland
36,104,Ireland
36,96,Ireland
36,103,Ivory coast
37,3,Romania
37,156,Romania
37,118,Romania
37,76,Romania
37,134,Romania
37,34,Romania
38,178,Australia
38,153,Australia
38,43,Australia
38,115,Australia
39,43,Iceland
39,153,Iceland
39,115,Iceland
39,99,Iceland
39,76,Iceland
40,99,Croatia
40,176,Croatia
40,178,Croatia
40,175,Croatia
40,118,Croatia
41,164,Mali
41,150,Mali
41,175,Mali
41,47,Mali
41,179,Senegal
42,93,Russia
42,155,Russia
42,56,Russia
42,69,Russia
42,100,Russia
43,69,Greece
43,102,Greece
43,56,Greece
43,51,Greece
43,151,Greece
44,118,United kingdom
44,96,United kingdom
44,143,United kingdom
44,137,United kingdom
44,51,United kingdom
45,76,India
45,96,India
45,143,India
45,154,India
45,137,India
46,178,Canada
46,127,Canada
46,100,Canada
46,54,Canada
46,75,Canada
47,81,Cuba
47,100,Cuba
47,178,Cuba
47,3,Cuba
47,75,Cuba
48,30,Turkey
48,79,Turkey
48,65,Turkey
48,178,Turkey
48,113,Turkey
49,3,Maldives
49,178,Maldives
49,89,Maldives
49,93,Maldives
49,164,Maldives
50,120,Dominica
50,174,Dominica
50,143,Dominica
50,99,Dominica
50,13,Dominica
51,88,Finland
51,13,Finland
51,120,Finland
51,137,Finland
51,174,Finland
52,69,Georgia republic
52,99,Georgia republic
52,131,Georgia republic
52,88,Georgia republic
52,39,Georgia republic
53,39,Catalonia
53,40,Catalonia
53,1,Catalonia
53,102,Catalonia
53,88,Catalonia
54,67,Japan
54,42,Japan
54,100,Japan
54,137,Japan
54,115,Japan
55,115,Jamaica
55,9,Jamaica
55,120,Jamaica
55,15,Jamaica
55,103,Jamaica
56,89,Philippines
56,77,Philippines
56,67,Philippines
56,15,Philippines
56,153,Philippines
57,120,France
57,67,France
57,75,France
57,103,France
57,6,France
58,148,Estonia
58,177,Estonia
58,135,Estonia
58,132,Estonia
58,151,Estonia
59,132,China
59,148,China
59,15,China
59,116,China
59,50,China
60,71,Costa rica
60,175,Costa rica
60,26,Costa rica
60,123,Costa rica
60,126,Costa rica
60,122,Costa rica
60,7,Costa rica
61,122,Denmark
61,136,Denmark
61,37,Denmark
61,84,Denmark
61,161,Denmark
62,106,Haiti
62,147,Haiti
62,29,Haiti
62,95,Haiti
62,141,Haiti
63,101,Hungary
63,142,Hungary
63,74,Hungary
63,4,Hungary
63,168,Hungary
64,74,Monaco
64,21,Monaco
64,5,Indonesia
64,82,Monaco
64,168,Monaco
64,166,Indonesia
65,84,Ireland
65,87,Ireland
65,175,Ireland
65,45,Ireland
65,123,Ireland
66,7,Romania
66,97,Romania
66,122,Falkland islands (malvinas)
66,1,Romania
66,139,Romania
66,21,Romania
67,60,New zealand
67,117,New zealand
67,140,New zealand
67,136,New zealand
67,181,New zealand
67,83,New zealand
67,119,New zealand
68,85,Croatia
68,139,Paraguay
68,59,Paraguay
68,72,Paraguay
68,163,Paraguay
69,45,Senegal
69,26,Senegal
69,84,Senegal
69,71,Senegal
69,60,Senegal
70,136,Costa rica
70,60,Thailand
70,140,Costa rica
70,166,Costa rica
70,181,Costa rica
70,24,Costa rica
70,21,Costa rica
71,71,Denmark
71,164,Denmark
71,130,Switzerland
71,114,Denmark
71,73,Denmark
72,32,Haiti
72,136,Haiti
72,139,Haiti
72,59,Haiti
73,139,Hungary
73,136,Hungary
73,163,Hungary
73,59,Hungary
73,72,Hungary
74,130,Indonesia
74,105,Indonesia
74,114,Indonesia
74,161,Monaco
74,68,Indonesia
74,92,Indonesia
74,141,Indonesia
75,142,Ireland
75,21,Ireland
75,168,Ivory coast
75,5,Ireland
75,101,Ivory coast
76,68,Moldova
76,21,Romania
76,60,Moldova
76,80,Moldova
76,130,Moldova
77,38,New zealand
77,130,New zealand
77,114,New zealand
77,161,Australia
77,105,New zealand
78,45,Paraguay
78,133,Paraguay
78,112,Paraguay
78,128,Paraguay
78,37,Paraguay
79,84,Senegal
79,45,Senegal
79,123,Senegal
79,26,Senegal
79,126,Senegal
80,139,Thailand
80,59,Thailand
80,32,Thailand
81,28,Switzerland
81,128,Switzerland
81,87,Switzerland
81,58,Switzerland
81,73,Switzerland
82,83,Liechtenstein
82,34,Liechtenstein
82,59,Liechtenstein
82,161,Liechtenstein
82,118,Liechtenstein
83,136,Italy
83,7,Italy
83,34,Italy
83,59,Italy
83,122,Italy
84,140,Monaco
84,60,Monaco
84,29,Monaco
84,117,Indonesia
85,71,Ireland
85,145,Ivory coast
85,119,Ireland
85,161,Ireland
85,166,Ivory coast
86,92,Romania
86,68,Romania
86,84,Romania
86,130,Romania
87,161,Australia
87,145,Australia
87,34,Australia
88,21,Eritrea
88,82,Djibouti
88,5,Eritrea
88,26,Eritrea
88,74,Eritrea
89,138,Norfolk island
89,28,Vatican city state
89,128,Mali
89,73,Senegal
89,37,Senegal
90,130,Thailand
90,84,Thailand
90,49,Thailand
91,162,Switzerland
91,92,Switzerland
91,141,Switzerland
91,147,Switzerland
91,158,Switzerland
92,58,Liechtenstein
92,73,Liechtenstein
92,85,Liechtenstein
92,87,Liechtenstein
92,128,Liechtenstein
92,122,Papua new guinea
93,97,Italy
93,163,Italy
93,139,Italy
93,122,Italy
93,1,Italy
94,29,Monaco
94,162,Monaco
94,147,Monaco
95,122,Ireland
95,80,Ireland
95,68,Ireland
95,92,Ireland
95,60,Ivory coast
96,106,Romania
96,158,Romania
96,147,Romania
96,29,Romania
96,85,Romania
97,38,Australia
97,68,Australia
97,114,Australia
97,164,Australia
97,161,Australia
98,83,Croatia
98,145,Croatia
98,119,Croatia
98,71,Croatia
98,118,Croatia
99,140,Mali
99,29,Mali
99,60,Mali
99,117,Senegal
99,166,Mali
